Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
4986731,Siddhartha,Hermann Hesse,"Hesse, Hermann",Hilda Rosner,"=""0141189576""","=""9780141189574""",2.0,Penguin Books,Paperback,121,2008,1922,2026/03/19,2021/06/12,,,read,This highly regarded parable of a freewheeling hippie kinda fetishises Indian spiritualism in a boring way.,,,1,0
30267604,Ghachar Ghochar,Vivek Shanbhag,"Shanbhag, Vivek",Srinath Perur,"=""014311168X""","=""9780143111689""",0,Penguin Books,Paperback,118,2017,2013,,2026/03/18,to-read,to-read (#397),to-read,,,,1,0
240629243,How They Get You: Sneaky Everyday Economics and Smart Ways to Hold on to Your Money,Chris     Kohler,"Kohler, Chris",,"=""1761356429""","=""9781761356421""",5.0,PENGUIN EBOOK,Kindle Edition,280,2025,,2026/02/07,2026/02/04,favourite-nonfiction,favourite-nonfiction (#9),read,"A witty, cynical guide to the many consumer scams and financial grifts we’re susceptible to in Australia.",,,1,0
7946966,Tokyo Decadence,Ryū Murakami,"Murakami, Ryū","Yuko Otake, Marco Fiocca","=""8804529059""","=""9788804529057""",0,Mondadori,Paperback,168,2004,1988,,2026/02/17,to-read,to-read (#390),to-read,,,,0,0
6693658,The Divine Farce,Michael S.A. Graziano,"Graziano, Michael S.A.",,"=""1935248049""","=""9781935248040""",0,Leapfrog Press,Paperback,128,2009,2009,,2026/03/01,to-read,to-read (#396),to-read,,,,0,0
204981486,To Hell & Back Again: Part I: My Black Metal Story,Varg Vikernes,"Vikernes, Varg",,"=""""","=""9798873887798""",2.0,Independently published,Paperback,150,2024,,2024/05/16,2024/06/21,,,read,The trve Thulêan perspective is cornflakes should be crispy. Chapter Six covers the infamous murder well but the rest was too sulky.,,,1,0
23814811,"Debt: The First 5,000 Years",David Graeber,"Graeber, David",,"=""1612194206""","=""9781612194202""",3.0,Melville House,Kindle Edition,542,2014,2011,2024/07/25,2024/05/05,,,read,"A detailed treatise on the moral and social origins of debt as the oldest form of commerce, predating trade. Felt like it took 5000 hours to read though.",,,1,0
8192772,Tao Te Ching,Lao Tzu,"Tzu, Lao",Darrell D. Lau,"=""""","=""""",2.0,Penguin,Kindle Edition,182,1974,-350,2026/02/28,2026/02/27,,,read,"Lyrically beautiful, but l could barely understand what was written in this translation.",,,1,0
7168468,I Believe In Music,Ikutaro Kakehashi,"Kakehashi, Ikutaro",,"=""0634037838""","=""9780634037832""",0,Hal Leonard Books/Hal Leonard Corporation,Hardcover,1,2002,2000,,2022/03/23,to-read,to-read (#395),to-read,,,,1,0
22716175,Gyo,Junji Ito,"Ito, Junji",,"=""1421579154""","=""9781421579153""",0,VIZ Media,Hardcover,398,2015,2002,,2026/02/27,to-read,to-read (#394),to-read,,,,0,0
97411,Letters from a Stoic,Seneca,"Seneca, Seneca",,"=""0140442103""","=""9780140442106""",5.0,Penguin Books,Paperback,254,2004,64,,2019/01/18,favourite-antiquity-philosophy,favourite-antiquity-philosophy (#8),read,,,,1,0
44603606,Spinal Catastrophism: A Secret History,Thomas Moynihan,"Moynihan, Thomas",Iain Hamilton Grant,"=""1913029565""","=""9781913029562""",0,Urbanomic,Paperback,332,2019,2019,,2026/02/19,to-read,to-read (#393),to-read,,,,0,0
13270,Poetics,Aristotle,"Aristotle, Aristotle",Malcolm Heath,"=""0140446362""","=""9780140446364""",0,Penguin Classics,Paperback,144,1996,-335,,2026/02/18,to-read,to-read (#392),to-read,,,,0,0
5642877,John Zorn: Tradition and Transgression,John Brackett,"Brackett, John",,"=""0253220254""","=""9780253220257""",0,Indiana University Press,Paperback,248,2008,2008,,2025/11/08,to-read,to-read (#391),to-read,,,,1,0
15808241,Travels with Epicurus: A Journey to a Greek Island in Search of a Fulfilled Life,Daniel Klein,"Klein, Daniel",,"=""0143121936""","=""9780143121930""",3.0,Penguin Books,Hardcover,176,2012,2012,2026/02/16,2021/01/05,,,read,"After an aging philosopher is given the choice of dentures or implants at the dentist, he decides to flee to Greece to inhabit an Epicurean life for a while.",,,1,0
17557456,Brian Eno: Visual Music,Christopher Scoates,"Scoates, Christopher",,"=""1452108498""","=""9781452108490""",0,Chronicle Books,Hardcover,416,2013,2013,,2026/02/14,to-read,to-read (#389),to-read,,,,0,0
28369597,Cured: The Tale of Two Imaginary Boys,Lol Tolhurst,"Tolhurst, Lol",,"=""0306824280""","=""9780306824289""",3.0,Da Capo,Hardcover,287,2016,2016,2026/02/13,2023/12/28,,,read,A good but tame-by-punk-standards retrospective of three small-town kids forming The Cure. I would’ve preferred more from Robert Smith’s perspective.,,,1,0
827610,The Wasp Factory,Iain Banks,"Banks, Iain",,"=""0349101779""","=""9780349101774""",3.0,Abacus,Paperback,184,1990,1984,2022/07/08,2021/08/07,,,read,"Living in rural Scotland sounds peaceful, until a sociopathic teenager starts murdering locals. The unnecessary twist ending made me cringe.",,,1,0
30285138,The Twenty Days of Turin,Giorgio De Maria,"Maria, Giorgio De",Ramon Glazov,"=""1631492292""","=""9781631492297""",0,Liveright,Hardcover,224,2017,1977,,2026/02/05,to-read,to-read (#388),to-read,,,,0,0
341272,The Island of Doctor Moreau,H.G. Wells,"Wells, H.G.","Margaret Atwood, Steve Maclean, Patrick Parrinder","=""014144102X""","=""9780141441023""",0,Penguin Classics,Paperback,139,2005,1896,,2026/02/05,to-read,to-read (#387),to-read,,,,0,0
59151,Chess Story,Stefan Zweig,"Zweig, Stefan","Peter Gay, Joel Rotenberg, Стефан Цвайг","=""1590171691""","=""9781590171691""",2.0,NYRB Classics,Paperback,104,2005,1942,2026/02/04,2024/06/05,,,read,"The story of a Nazi camp survivor turned chess fanatic seemed promising, but it fell short for me.",,,1,0
20250117,Beethoven's Letters: with explanatory notes Dr. A.C. Kalischer (Dover Books On Music: Composers),Ludwig van Beethoven,"Beethoven, Ludwig van",,"=""""","=""""",0,Dover Publications,Kindle Edition,448,2013,1972,,2026/01/22,to-read,to-read (#385),to-read,,,,0,0
415466,Portnoy's Complaint,Philip Roth,"Roth, Philip",,"=""0375507930""","=""9780375507939""",0,Random House,Hardcover,274,2002,1969,,2026/01/29,to-read,to-read (#386),to-read,,,,0,0
31693,Persuasion,Jane Austen,"Austen, Jane",Gillian Beer,"=""0141439688""","=""9780141439686""",4.0,Penguin Classics,Paperback,250,2003,1817,2026/01/29,2024/05/31,,,read,"""He had no longer any heart to lose; he had been once in love, and the pride of his soul had been deeply wounded.""",,,1,0
37847,"The Long Hard Road Out of Hell: A shocking, candid memoir tracing Marilyn Manson's rise from frightened Christian schoolboy to feared rock superstar",Marilyn Manson,"Manson, Marilyn",Neil Strauss,"=""0060987464""","=""9780060987466""",3.0,ReganBooks,Paperback,275,1999,1998,2023/12/18,2019/01/18,,,read,"He must’ve removed a rib for more flexibility, considering the mental gymnastics he’s used to deny abuse claims. Antichrist Superstar still slaps.",,,1,0
29445603,A Perfect Union of Contrary Things,Sarah Jensen,"Jensen, Sarah",Maynard James Keenan,"=""1495024423""","=""9781495024429""",4.0,Backbeat,Hardcover,272,2016,2016,2026/01/18,2026/01/03,,,read,"Join the army, study art, redesign pet stores, form three huge rock bands, master jiu-jitsu, and plant a 200-acre vineyard to become a world-class multitasker.",,,1,0
12349667,Tyrant Banderas,Ramón María del Valle-Inclán,"Valle-Inclán, Ramón María del","Alberto Manguel, Peter Bush","=""1590174984""","=""9781590174982""",0,New York Review Books,Paperback,200,2012,1926,,2026/01/18,to-read,to-read (#384),to-read,,,,0,0
10746542,The Sense of an Ending,Julian Barnes,"Barnes, Julian",,"=""0224094157""","=""9780224094153""",4.0,Jonathan Cape,Hardcover,150,2011,2011,,2026/01/17,,,read,,,,1,0
201608160,Typhoid Mary: An Urban Historical,Anthony Bourdain,"Bourdain, Anthony",,"=""1639734694""","=""9781639734696""",0,Bloomsbury Publishing,Paperback,160,2024,2001,,2026/01/16,to-read,to-read (#383),to-read,,,,0,0
224003415,Scene: A Memoir,Abel Ferrara,"Ferrara, Abel",,"=""1668097672""","=""9781668097670""",0,Simon & Schuster,Hardcover,272,2025,,,2026/01/12,to-read,to-read (#382),to-read,,,,0,0
221443624,The Future of Truth,Werner Herzog,"Herzog, Werner",Michael Hofmann,"=""1529939518""","=""9781529939514""",4.0,Vintage Digital,Kindle Edition,106,2025,2024,2026/01/08,2025/10/25,,,read,"“Does the internet dream of itself?” said in a raspy, ponderous, Bavarian accent.",,,1,0
28373627,What Is Art?,Leo Tolstoy,"Tolstoy, Leo","Richard Pevear, Larissa Volokhonsky","=""""","=""""",0,Penguin Classics,Paperback,202,1996,1897,,2026/01/07,to-read,to-read (#381),to-read,,,,0,0
54870256,There Is No Antimemetics Division,qntm,"qntm, qntm",Sam  Hughes,"=""""","=""""",0,,Kindle Edition,220,2020,2020,,2026/01/05,to-read,to-read (#380),to-read,,,,0,0
821380,Myths to Live By,Joseph Campbell,"Campbell, Joseph",Johnson E. Fairchild,"=""0140194614""","=""9780140194616""",0,Penguin Compass,Paperback,276,1993,1972,,2026/01/05,to-read,to-read (#379),to-read,,,,0,0
25789,The Book of Five Rings,Miyamoto Musashi,"Musashi, Miyamoto",Thomas Cleary,"=""1590302486""","=""9781590302484""",2.0,Shambhala Pubns,Paperback,166,2005,1645,2026/01/01,2025/12/31,,,read,Better than The Art Of War but in the same ballpark of ‘hustle culture’ warrior philosophy.,,,1,0
12295295,The Lake,Banana Yoshimoto,"Yoshimoto, Banana",Michael Emmerich,"=""1612190898""","=""9781612190891""",0,Melville House,Paperback,188,2012,2005,,2025/12/28,to-read,to-read (#378),to-read,,,,0,0
193432869,"Along the River of Flesh (Gone to See the River Man, #2)",Kristopher Triana,"Triana, Kristopher",,"=""""","=""""",4.0,Bad Dream Books,Kindle Edition,234,2023,2023,2025/10/05,2024/10/05,,,read,"More cat-and-mouse crime procedural than horror. It continues the themes of all-consuming obsession, but it’s just not as eye-opening as the original.",,,1,0
54146925,Ted Kaczynski's Industrial Society and Its Future: The Graphic Novel,Valentín Ramón Menendez,"Menendez, Valentín Ramón",,"=""""","=""""",4.0,,Kindle Edition,142,2020,,2025/01/04,2025/01/02,favourite-graphic-novels,favourite-graphic-novels (#8),read,Real truths made fun as a comic. A primitivist utopia won’t ever exist and surrogate activities are fulfilling but may benignly rely on certain technologies.,,,1,0
198863,"Screw It, Let's Do It: Lessons in Life",Richard Branson,"Branson, Richard",,"=""0753510995""","=""9780753510995""",3.0,Virgin Pub,Paperback,111,2006,2012,2016/01/12,2019/01/18,,,read,,,,1,0
463500,The Bhagavad Gita,Krishna-Dwaipayana Vyasa,"Vyasa, Krishna-Dwaipayana",Laurie L. Patton,"=""0140447903""","=""9780140447903""",5.0,Penguin Classics,Paperback,234,2008,-400,2025/11/30,2024/10/05,,,read,"“Led astray by many wrong thoughts, entangled in the net of delusion, enchained to the pleasures of their cravings, they fall down into a foul hell.”",,,1,0
11761936,The Tunnel,Ernesto Sabato,"Sabato, Ernesto","Colm Tóibín, Margaret Sayers Peden","=""0143106538""","=""9780143106531""",5.0,Penguin Classics,Paperback,147,2012,1948,2022/07/27,2022/07/25,favourite-novels,favourite-novels (#7),read,"If a lovestruck dude hangs outside your workplace all day, there’s a good chance he’s going to eventually murder you.",,,1,0
17826439,Legends of Halahala,Appupen,"Appupen, Appupen",,"=""9350295806""","=""9789350295809""",2.0,HarperCollins,Paperback,144,2013,2013,2025/11/26,2025/11/26,,,read,An anthology of graphic shorts by Indian artist Appupen. The Accordion Manoeuvre reminded me of something from Heavy Metal magazine.,,,1,0
4934923,The Psychedelic Experience: A Manual Based on the Tibetan Book of the Dead,Timothy Leary,"Leary, Timothy",,"=""0141189630""","=""9780141189635""",3.0,Penguin Books,Paperback,144,2008,1964,2025/08/29,2021/03/26,,,read,A third-eye-opening map to the stars for psychonauts and esotericists.,,,1,0
3341920,Owning Your Own Shadow: Understanding the Dark Side of the Psyche,Robert A. Johnson,"Johnson, Robert A.",,"=""006250505X""","=""9780062505057""",5.0,Harper San Francisco,Paperback,128,1992,1991,2025/11/23,2025/11/22,favourite-nonfiction,favourite-nonfiction (#8),read,"“To transform opposition into paradox is to allow both sides of an issue, both pairs of opposites, to exist in equal dignity and worth.” ⚭︎",,,1,0
18688885,In Praise of Shadows,Jun'ichirō Tanizaki,"Tanizaki, Jun'ichirō","Thomas J. Harper, Edward G. Seidensticker","=""""","=""""",4.0,Vintage ,Paperback,73,2001,1933,2024/04/28,2024/03/23,,,read,I read this meditative essay about the use of light in Japanese aesthetics during a power outage at home.,,,1,0
412812,The Mission of Art,Alex Grey,"Grey, Alex",Ken Wilber,"=""157062545X""","=""9781570625459""",0,Shambhala,Paperback,272,2001,1998,,2025/11/22,to-read,to-read (#377),to-read,,,,0,0
163796020,Archive,Sofia Coppola,"Coppola, Sofia",,"=""1915743133""","=""9781915743138""",4.0,MACK,Paperback,488,2023,2023,2025/11/19,2024/06/01,,,read,"A beautifully crafted scrapbook of film stills, polaroids, letters, articles, notes, script snippets, and mood boards from one of Hollywood’s greats.",,,1,0
23923859,Black Sabbath's Master of Reality,John Darnielle,"Darnielle, John",,"=""""","=""""",4.0,Continuum,Kindle Edition,110,2008,2008,2025/08/01,2024/09/11,33-1-3,33-1-3 (#11),read,"A fan revisits Black Sabbath’s album Master of Reality, first as an angsty teen and later as a restless young man. RIP Ozzy.",,,1,0
38794726,The Conspiracy Against the Human Race,Thomas Ligotti,"Ligotti, Thomas",,"=""0143133144""","=""9780143133148""",0,Penguin,Paperback,245,2018,2011,,2025/11/12,to-read,to-read (#376),to-read,,,,0,0
18938708,The Pearl,John Steinbeck,"Steinbeck, John",,"=""1101659815""","=""""",4.0,Penguin Classics,Kindle Edition,124,1994,1947,2025/11/11,2021/02/04,,,read,You basically need to own a priceless pearl to afford decent health cover today too.,,,1,0
228646231,"If Anyone Builds It, Everyone Dies: Why Superhuman AI Would Kill Us All",Eliezer Yudkowsky,"Yudkowsky, Eliezer",Nate Soares,"=""""","=""""",0,"Little, Brown and Company",Hardcover,272,2025,2025,,2025/11/05,to-read,to-read (#375),to-read,,,,0,0
61121980,Hour of the Star,Clarice Lispector,"Lispector, Clarice",,"=""024160057X""","=""9780241600573""",0,Penguin,Kindle Edition,96,2022,1977,,2023/12/07,to-read,to-read (#223),to-read,,,,0,0
56670280,S.C.U.M. Manifesto,Valerie Solanas,"Solanas, Valerie","Maurice Girodias, Vivian Gornick","=""""","=""""",0,The Olympia Press,Paperback,90,1971,1967,,2025/11/02,to-read,to-read (#374),to-read,,,,0,0
73829699,Darkthrone’s A Blaze in the Northern Sky (33 1/3 Europe),Ross Hagen,"Hagen, Ross",,"=""1501354345""","=""9781501354342""",3.0,Bloomsbury Academic,Kindle Edition,150,2020,2020,2025/10/31,2025/10/04,33-1-3,33-1-3 (#36),read,"A concise essay on how Darkthrone have carved a small, inverted pentagram into Norwegian culture.",,,1,0
2260460,There Will Come Soft Rains,Ray Bradbury,"Bradbury, Ray",,"=""089598962X""","=""9780895989628""",4.0,Perfection Learning,Paperback,30,1989,1950,2025/10/16,2022/12/28,,,read,"“The morning house lay empty. The clock ticked on, repeating and repeating its sounds into the emptiness.”",,,1,0
28495,Sculpting in Time,Andrei Tarkovsky,"Tarkovsky, Andrei",Kitty Hunter-Blair,"=""0292776241""","=""9780292776241""",0,University of Texas Press,Paperback,254,1989,1984,,2025/10/15,to-read,to-read (#373),to-read,,,,0,0
49290423,The Life Written by Himself (Russian Library),Archpriest Avvakum Petrov,"Petrov, Archpriest Avvakum","Kenneth Brostrom, Michael Gluck","=""0231198094""","=""9780231198097""",0,Columbia University Press,Paperback,208,2021,1861,,2025/10/14,to-read,to-read (#372),to-read,,,,0,0
43542399,Separate The Dawn,Greg Puciato,"Puciato, Greg",,"=""1732998531""","=""9781732998537""",0,Federal Prisoner,Kindle Edition,206,2019,,,2025/10/13,to-read,to-read (#371),to-read,,,,0,0
42852768,Jealousy,Alain Robbe-Grillet,"Robbe-Grillet, Alain",Richard Howard,"=""""","=""""",0,John Calder (Publishers) Ltd,Hardcover,149,1959,1957,,2025/10/13,to-read,to-read (#370),to-read,,,,0,0
29496322,Samskara: A Rite for a Dead Man (New York Review Books Classics),U.R. Ananthamurthy,"Ananthamurthy, U.R.",A.K. Ramanujan,"=""1590179129""","=""9781590179123""",0,NYRB Classics,Paperback,176,2017,1965,,2025/10/04,to-read,to-read (#369),to-read,,,,0,0
25178145,Brian Eno's Another Green World (33 1/3 Book 67),Geeta Dayal,"Dayal, Geeta",,"=""""","=""""",0,Continuum,Kindle Edition,135,2009,2007,,2024/09/11,"to-read, 33-1-3","to-read (#293), 33-1-3 (#7)",to-read,,,,0,0
74795966,Joy Division's Unknown Pleasures,Chris Ott,"Ott, Chris",,"=""1441135553""","=""9781441135551""",0,Continuum,Kindle Edition,136,2004,2004,,2024/09/11,"to-read, 33-1-3","to-read (#294), 33-1-3 (#8)",to-read,,,,0,0
24149120,Slayer's Reign in Blood (33 1/3 Book 57),D.X. Ferris,"Ferris, D.X.",,"=""""","=""""",0,Continuum,Kindle Edition,160,2008,2008,,2024/09/11,"to-read, 33-1-3","to-read (#296), 33-1-3 (#10)",to-read,,,,0,0
125802751,The Smiths' Meat is Murder (33 1/3),Joe Pernice,"Pernice, Joe",,"=""""","=""""",0,Continuum,Kindle Edition,111,2003,2003,,2025/06/16,"to-read, 33-1-3","to-read (#339), 33-1-3 (#15)",to-read,,,,0,0
18758389,Throbbing Gristle's Twenty Jazz Funk Greats (33 1/3),Drew Daniel,"Daniel, Drew",,"=""""","=""""",0,Continuum International Publishing,Kindle Edition,185,2008,2007,,2025/07/06,"to-read, 33-1-3","to-read (#342), 33-1-3 (#16)",to-read,,,,0,0
21028514,Ween's Chocolate and Cheese (33 1/3 Book 79),Hank Shteamer,"Shteamer, Hank",,"=""""","=""""",0,Continuum International Publishing,Kindle Edition,176,2011,2011,,2025/07/15,"to-read, 33-1-3","to-read (#356), 33-1-3 (#30)",to-read,,,,0,0
45019601,A Pale View of Hills,Kazuo Ishiguro,"Ishiguro, Kazuo",,"=""""","=""""",0,Faber and Faber,Hardcover,192,1982,1982,,2025/09/28,to-read,to-read (#367),to-read,,,,0,0
44453053,Serotonin,Michel Houellebecq,"Houellebecq, Michel",Shaun Whiteside,"=""0374261024""","=""9780374261023""",5.0,"Farrar, Straus and Giroux",Hardcover,309,2019,2019,2022/12/15,2022/11/19,favourite-novels,favourite-novels (#8),read,"A morose Parisian escapes his mundane city life for a more lonesome, pointless existence in the country.",,,1,0
50269327,Earthlings,Sayaka Murata,"Murata, Sayaka",Ginny Tapley Takemori,"=""1783785675""","=""9781783785674""",0,Granta Books,Hardcover,247,2020,2018,,2025/09/19,to-read,to-read (#366),to-read,,,,0,0
